,bo6,bo11,bo12,bo14,bo15,bo16,bo18,bo19,bo28,bo30,0,1,2,3,4,0.1,1.1,2.1,3.1,4.1,0.2,1.2,2.2,3.2,0.3,1.3,2.3,3.3,4.2,5,0.4,1.4,2.4,3.4,0.5,1.5,2.5,3.5,0.6,1.6,2.6,3.6,4.3,5.1,0.7,1.7,2.7,3.7,4.4,5.2,6,7,8,9,10,0.8,1.8,2.8,0.1.1,1.1.1,2.1.1,3.1.1,4.1.1,5.1.1,0.2.1,1.2.1,2.2.1,3.2.1,4.2.1,5.2.1,0.3.1,1.3.1,2.3.1,3.3.1,0.4.1,1.4.1,2.4.1,3.4.1,4.3.1,0.5.1,1.5.1,2.5.1,3.5.1,0.6.1,1.6.1,2.6.1,0.7.1,1.7.1,2.7.1,3.6.1,0.8.1,1.8.1,2.8.1,3.7.1,0.9,1.9,2.9,3.8,4.4.1,0.10,1.10,2.10,3.9,4.5,0.11,1.11,2.11,3.10,4.6,bo2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,response
545,1,0,0,1,-1,1,1,1,1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,38.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0780314392078596,-1.7419724371397978,-0.1548055470396335,-0.2746865084366511,0.10306758574250244,-0.0014228156351068432,-0.017053183157167067,0.010176844296272514,0.02158834681398396,-0.03189089449302721,-0.07447208069590719,-0.02592096453333697,0.028634083848057344,0.02230925276506705,-0.02157560652190877,-0.0002293460653189172,0.0002370135316062816,-0.01735926857239495,-0.010649530853107887,-0.008275137208571386,-0.0026973616977756546,-0.008724825957110079,0.023587268795972026,0.0018469728204815548,-0.010316238743836052,0.014477444593343759,0.00322159746745928,-0.0012590826324344233,0.005069759981071565,0.007830302286637033,-0.005443529280879211,0.0025755289738909,0.0020537076641657472,0.00865502379103008,-0.008806332514357125,-0.016308925508875253,-0.01269878055284479,-0.0022872340298552532,0.01942667670397638,-0.0020640859679162023,-0.006694581263231612,-0.008823682380305613,-0.010988905113503714,-0.0013144812636460988,0.0033425970841684137,-0.002633034884611866,-0.015155364850911384,-0.0263418965062438,-0.004811752164189466,-0.00463668760808923,1.0
546,-1,0,0,1,-1,-1,-1,-1,0,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,42.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0684071418807397,-1.7502310210590084,-0.14650865334975538,-0.2687424005659833,0.10993054106434824,0.004907079215314955,-0.02127827531274474,0.014027595491174822,0.02532524261478404,-0.027271356660812228,-0.08794488678195864,-0.010038112929282068,0.018194720375867404,0.029578486823973692,-0.020617451538586268,-0.022148022337494973,0.01927267629454294,-0.022357875795995148,-0.025517177957016947,-0.0024017774795440897,0.0009846730648582264,-0.03186689138957489,0.04081720462868826,0.04054353105469452,-0.016499640143808617,0.05511091937401121,0.017681526411251442,-0.005276751168930013,-0.01736472579193108,0.01564910254829993,-0.03404305316657312,0.016579868694872782,-0.032500585141358534,0.04307587869735982,-0.03229253500789279,-0.0722862299506162,-0.01839278929227455,-0.06499125814251762,0.12307881223327476,0.004468979921577561,-0.1528416662891351,-0.02305723160456597,-0.08259940840039683,-0.019921103959793074,0.1347208195000511,-0.029363735464715525,-0.11610862981885026,-0.3323951239203225,-0.02211656544212616,0.0256755901131322,1.0
547,0,1,-1,1,-1,1,0,0,0,-1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,23.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0787478916242392,-1.7382002543436488,-0.1553203511711396,-0.2815445521058081,0.10315680057343027,-0.003923960571447958,-0.01728799591736204,0.017325937335088245,0.02530389432387695,-0.025857114560347626,-0.07869355800132215,-0.03249608187981972,0.036972871436232575,0.02135389773470161,-0.025001257021675983,-0.014547925428409719,-0.020105157492681904,-0.028209053225259108,-0.022177356128227688,-0.006563312058875464,0.004750339084883581,-0.0036611805542388796,0.030633267369355482,-0.0030767349566266995,-0.002480221528544336,0.004745225986492733,0.01393167384520178,-0.0052631494229429645,-0.0011337505911019554,0.035168525966948694,-0.01873798244459037,0.003053617369073937,0.0037351321316358814,0.007991433111721655,-0.02256206764241539,-0.021364856613835897,-0.01633325035555422,0.010685490217374829,0.003977466636254557,-0.017818998333612206,0.00568667204751729,-0.03645850902263766,0.013778915423356266,0.03205429113924278,0.00635630249092452,0.027751985523031087,0.0247095218746737,0.020133871540566263,-0.020047197759760733,0.01038025070095452,0.0
548,0,0,-1,1,0,1,1,0,1,-1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,39.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0780314392078596,-1.7419724371397978,-0.1548055470396335,-0.2746865084366511,0.10306758574250244,-0.0014228156351068432,-0.017053183157167067,0.010176844296272514,0.02158834681398396,-0.03189089449302721,-0.07447208069590719,-0.02592096453333697,0.028634083848057344,0.02230925276506705,-0.02157560652190877,-0.0002293460653189172,0.0002370135316062816,-0.01735926857239495,-0.010649530853107887,-0.008275137208571386,-0.0026973616977756546,-0.008724825957110079,0.023587268795972026,0.0018469728204815548,-0.010316238743836052,0.014477444593343759,0.00322159746745928,-0.0012590826324344233,0.005069759981071565,0.007830302286637033,-0.005443529280879211,0.0025755289738909,0.0020537076641657472,0.00865502379103008,-0.008806332514357125,-0.016308925508875253,-0.01269878055284479,-0.0022872340298552532,0.01942667670397638,-0.0020640859679162023,-0.006694581263231612,-0.008823682380305613,-0.010988905113503714,-0.0013144812636460988,0.0033425970841684137,-0.002633034884611866,-0.015155364850911384,-0.0263418965062438,-0.004811752164189466,-0.00463668760808923,1.0
549,1,0,-1,-1,1,1,-1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,30.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0825404099444156,-1.738215818270794,-0.15797160089202086,-0.2759515208781129,0.09865818278824094,-0.005735436672193193,-0.01495848585271562,0.008419753948126872,0.01873823070727353,-0.034644835556736496,-0.06938612502826418,-0.031691895904033165,0.03232606961008988,0.01980743923623482,-0.022808809607188618,0.003214641077503618,-0.007125045549725403,-0.012415969598228794,-0.0036058058776868157,-0.008472580391469621,-0.0063371757899674756,0.003840637785781445,0.01521910930234278,-0.016098256269573532,-0.008230178486848922,-0.003945988641481728,-0.005039966756416637,-0.0009554982795909813,0.011499548492021342,0.006850419150780519,0.007169063203488744,0.0011306065918964005,0.01887419687197884,-0.005653609520497864,0.0006880669841173253,0.014607050292503813,-0.007943375691357491,0.02741346263548247,-0.026138721272656373,-0.0019028318723586187,0.055314334184565266,0.0007467781458076324,0.02432015773445359,0.008463137937657992,-0.05655157946627355,0.003105580678766431,0.02895968423960289,0.1167130893740171,0.0019151303063989192,-0.013569715679019552,1.0
550,0,0,-1,1,1,1,0,1,0,-1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,35.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0908261698443509,-1.7300824854896582,-0.1642887489154203,-0.27926335763682925,0.08978568222600182,-0.011627293174851913,-0.012128374196522787,0.003342194576895917,0.014425162947222082,-0.036257926293775694,-0.05638975657547664,-0.043892566111217265,0.044087037081074205,0.013765549088948541,-0.024034060359700644,0.022729197371060918,-0.021558049430560267,-0.005432047731810796,0.01297731730396178,-0.013233257754479477,-0.015837003108378402,0.025231950192127414,-0.0013264546015993386,-0.04940569398621287,-0.0006458548955147048,-0.04114013890561605,-0.02025661409347866,-0.0007937611776280603,0.03014293268068198,0.008135183948943818,0.02947717293442105,-0.006467710062285731,0.0534494659299043,-0.043508569014861005,0.018333133296769517,0.060370587559007136,-0.006498360193842184,0.08370256488627732,-0.11253252131336457,-0.010466023253574196,0.1931900332338192,0.01081127509602507,0.08973318999810992,0.019721208643745818,-0.17557740775633712,0.026168969951893127,0.1105697502263621,0.3780137815326147,0.0010651150853146693,-0.0450735197612061,1.0
551,-1,1,-1,1,-1,1,-1,0,-1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02321333918799721,6.444919748227327,-1.8438748934256024,0.061942199349389264,-1.5317588827606523,8.512128025345577,0.9269100917583828,-4.238443502860786,1.4498804526914926,3.0323417701144035,-1.4460949030108583,0.466077013760009,2.114974753313557,0.31768153502903906,-4.700468368554746,0.17874252972026894,3.8430633889132175,-3.0223785573702937,3.476395789689759,-1.3751300130732107,1.1438619088914888,-1.4929784215558408,1.5501086496849297,-2.8068803403603635,0.9031910935438576,-0.17718528874961514,-0.4139671180377749,-0.16598252225015178,-0.3367109735720429,-2.7374019534233267,1.6003127338197574,0.9406183792286342,1.2192325485445181,-2.3598862424652394,0.8150256753743491,-0.12720176997412866,0.2669174152653621,0.7786844821344426,0.9513370235341342,-1.8523699663695288,-1.2565882637470531,0.715419306954136,-0.9360615576503748,0.10908364732207436,1.0432341769366171,1.1984859252999642,1.3007062482324327,0.0661108140950898,0.8156839104428191,-1.6539328263470199,1.0
552,0,0,-1,-1,1,-1,1,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,24.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0782695690248096,-1.7416600438847492,-0.15575665088183382,-0.2758928288559959,0.10356453442757543,-0.0007885985462601394,-0.016503088784384667,0.009746704264543332,0.02135672863049444,-0.0320922920765903,-0.07385234245781856,-0.025595278729330758,0.028029581228924308,0.021377183752095196,-0.022935195692628443,-0.0006215431974356671,0.0007112340123245382,-0.018104679171699282,-0.01079812712781854,-0.008903151754306891,-0.0030814738757786405,-0.006943668974607819,0.023195484074014082,0.0018663279051379454,-0.009775217178760426,0.01288950396832024,0.001994611132812498,-0.0022414266485444273,0.00621528868738691,0.007064042561130912,-0.008901793617496526,0.0019492243700981351,0.0022922645115485557,0.010597853612786694,-0.009093081188715074,-0.016158911678499227,-0.013332267659767166,0.0007572121157328366,0.018578102136529343,-0.0016689129668551374,-0.008093039476525109,-0.010610637016208376,-0.00959166136143917,0.004863163803034972,-0.0022272311775913666,-0.001485232651693601,-0.01654290589690126,-0.02195907022760674,-0.007662733862816752,-0.00018640283902575256,0.0
553,1,0,-1,-1,1,0,-1,-1,0,-1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,35.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0780314392078596,-1.7419724371397978,-0.1548055470396335,-0.2746865084366511,0.10306758574250244,-0.0014228156351068432,-0.017053183157167067,0.010176844296272514,0.02158834681398396,-0.03189089449302721,-0.07447208069590719,-0.02592096453333697,0.028634083848057344,0.02230925276506705,-0.02157560652190877,-0.0002293460653189172,0.0002370135316062816,-0.01735926857239495,-0.010649530853107887,-0.008275137208571386,-0.0026973616977756546,-0.008724825957110079,0.023587268795972026,0.0018469728204815548,-0.010316238743836052,0.014477444593343759,0.00322159746745928,-0.0012590826324344233,0.005069759981071565,0.007830302286637033,-0.005443529280879211,0.0025755289738909,0.0020537076641657472,0.00865502379103008,-0.008806332514357125,-0.016308925508875253,-0.01269878055284479,-0.0022872340298552532,0.01942667670397638,-0.0020640859679162023,-0.006694581263231612,-0.008823682380305613,-0.010988905113503714,-0.0013144812636460988,0.0033425970841684137,-0.002633034884611866,-0.015155364850911384,-0.0263418965062438,-0.004811752164189466,-0.00463668760808923,0.0
554,0,1,-1,1,-1,-1,1,1,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0795803926689305,-1.7378887821174709,-0.15980709962106304,-0.2812495496869417,0.10280048965517764,0.004138925300789513,-0.016547228728511842,0.004667840602540849,0.02200034408409482,-0.026617506329652967,-0.06454887459198964,-0.028221837745551082,0.036402178834016516,0.01578233413510686,-0.025228055700588347,0.02309403015000472,-0.00047366581850860477,-0.02325643271745629,-0.0031852117735316336,-0.018724727278139557,-0.010392813537427329,-0.003075558987064744,0.018608234620606547,-0.0009566708550601123,-0.0007250548055067624,-0.000939290789022449,-0.0028550885032956213,-0.006281181204695223,0.022987769407746755,0.011102425940345408,-0.019222941863722025,-0.008825183601690396,0.012831768084056278,-0.007359534884025331,-0.008492943028514001,-0.03223296574328627,-0.028304444678624783,0.017150841326988485,0.004519562092956936,-0.017209069588273437,0.04155107629871243,-0.02840923107345276,0.0007606278192675524,0.011846662335183687,-0.04372605763957139,0.0254284044642172,-0.013724466693091948,0.008767204304847367,-0.04137720158041775,-0.017482183496650334,0.0
555,-1,1,-1,-1,-1,-1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,28.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0646574278747127,-1.7545794020316317,-0.14322288534892627,-0.26709174773294336,0.11629160825843594,0.005884550566296736,-0.02222111401898523,0.016386748979987622,0.03066940591155125,-0.03080878918503307,-0.09591926641209092,-0.0046664051040038795,0.0191136573004251,0.03604828231313513,-0.020285662872656277,-0.02975736817283669,0.0226501866323647,-0.02613005780831425,-0.03239416018046798,0.003542098390796598,0.0084826739404819,-0.04399968924811712,0.04881504786812979,0.06037298359286183,-0.018599203367096667,0.06310940259620128,0.030846153993870376,-0.0095714207199507,-0.02531149426173571,0.013829328821556672,-0.045166456733131716,0.01817400794279684,-0.03815532775126459,0.0713067195711038,-0.03899504707484706,-0.0961676193463746,-0.018352836796407087,-0.08918176426950786,0.13943282911559446,0.005012868529139995,-0.2124732635728412,-0.02062681464303053,-0.1085648427767138,-0.015408021047761762,0.19105580888503734,-0.04907412153301116,-0.13999336024316278,-0.4033125035638274,-0.03259789214449404,0.014895892661563031,1.0
556,1,1,-1,1,1,0,1,0,-1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1,32.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.636160533404353,12.535207555226554,0.2354850158711188,0.12275099301462215,-0.4627009542047463,-0.43574471007593696,-2.2613917800494767,0.12401047155617605,3.9838724718845935,-0.8127267880301133,-3.4379775463227675,2.7066483800683243,3.1593732876314906,-0.3978030135043893,-0.3930503724004413,-2.1666486786026558,-1.5694808409024597,-2.4281927807814463,-0.7219917438330566,1.95413139659928,-0.6589728416545496,-0.09679633245818026,-0.4954704932117837,1.3490010472526486,-0.35476966037897983,0.9064540483789836,1.187911954613848,0.8704441582726725,2.3497337840205095,0.14075096631439918,0.06517924790679416,0.8551562518731511,0.06131605167342871,-0.011495000764203926,-1.6778610865458048,1.9255424975919015,-1.3101067761894003,-0.8792941867317023,-0.01917408930165839,-0.1738660203174406,1.4501894753618358,0.40351044525281904,1.0049890266305377,1.448595373662143,0.5363505616958477,0.2185430480449416,-0.8211498893767961,-1.1064431880472814,0.27775505961689895,0.6603413231902833,1.0
557,1,1,-1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,34.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0780314392078596,-1.7419724371397978,-0.1548055470396335,-0.2746865084366511,0.10306758574250244,-0.0014228156351068432,-0.017053183157167067,0.010176844296272514,0.02158834681398396,-0.03189089449302721,-0.07447208069590719,-0.02592096453333697,0.028634083848057344,0.02230925276506705,-0.02157560652190877,-0.0002293460653189172,0.0002370135316062816,-0.01735926857239495,-0.010649530853107887,-0.008275137208571386,-0.0026973616977756546,-0.008724825957110079,0.023587268795972026,0.0018469728204815548,-0.010316238743836052,0.014477444593343759,0.00322159746745928,-0.0012590826324344233,0.005069759981071565,0.007830302286637033,-0.005443529280879211,0.0025755289738909,0.0020537076641657472,0.00865502379103008,-0.008806332514357125,-0.016308925508875253,-0.01269878055284479,-0.0022872340298552532,0.01942667670397638,-0.0020640859679162023,-0.006694581263231612,-0.008823682380305613,-0.010988905113503714,-0.0013144812636460988,0.0033425970841684137,-0.002633034884611866,-0.015155364850911384,-0.0263418965062438,-0.004811752164189466,-0.00463668760808923,1.0
558,0,0,-1,1,-1,-1,1,0,-1,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,33.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0786462568276738,-1.742557989922455,-0.15680655403442104,-0.2775503761063485,0.10561484945094483,-0.0007349089279097571,-0.015379512237578953,0.01204551420546325,0.020802155817928988,-0.03421064177873552,-0.07520601803985431,-0.02729662303975838,0.02178897377235836,0.020063852306404454,-0.02257878666478579,-0.0049517265072301034,-0.0007484321962238445,-0.01962914164456001,-0.01544034152223608,-0.009364173890144888,0.003074134642776478,-0.006301875850307823,0.02446880404933375,-0.0014975066530391024,-0.013638574258883814,0.018061874117917574,0.0021025445907468282,0.00321794525743948,0.005313782004101371,-0.001957493752635506,-0.0040089802215263004,-0.0008863841811884644,-0.0061533638870686965,0.01682212372013906,-0.005905432230339346,-0.00651697899582035,-0.007323549315030263,-0.00045844973210653895,0.020648966284406,0.005103786158985378,-0.02267552260551149,-0.007623797570082937,-0.012144554434402977,0.008084266561750044,0.0010995867329504651,-0.001117043490825212,-0.01149513548381115,-0.0243733098660858,0.018162735602141523,0.017525238913791163,1.0
559,-1,0,0,1,1,0,1,1,1,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0777751715947377,-1.7436258716255604,-0.1533518375507983,-0.2731511042844691,0.10372901436428167,-0.003003829424139958,-0.017405399094938198,0.01345876860646914,0.02165954107187016,-0.03337714084173843,-0.07734752453245379,-0.028368795447178137,0.024284429585988008,0.023464724037447114,-0.017740192780120855,-0.0033175638711982944,-0.002364309638822581,-0.016883839605831064,-0.01465977580351981,-0.0070955103736068436,0.004115532405565169,-0.0127003940649251,0.025800162533077903,-0.0013857700810830185,-0.015363869975488059,0.023457378751772014,0.00648071550474885,0.006434242817953487,0.0012693307866390455,0.0012654595531239182,0.008084152522067997,0.0015038641110763922,-0.006551551306891093,0.009545754727455013,-0.005052307318566116,-0.007571471433843913,-0.00538324542511415,-0.011270766255337229,0.02356952909697652,0.00332764359413962,-0.016894706232834133,-0.001399695727771577,-0.0169995698863572,-0.014161438234613037,0.020821468366347923,-0.005237896332581307,-0.006808950453409435,-0.039903153234946434,0.026960408850808845,0.0006720916398439072,0.0
